"","GID_2","NAME_2","age_group","antigen","weighted.sero","weighted.sero.UC","weighted.sero.LC","weighted.risk","weighted.risk.UC","weighted.risk.LC","pop_risk_adm2","pop_risk_UC_adm2","pop_risk_LC_adm2","total_pop"
"12766","NGA.27.14_1","Magama","15_20","tet",0.626567226118041,0.669579702831453,0.58144921493787,0.04141754347543,0.0366554487165689,0.0464108490671984,630.710961717342,558.193252719653,706.749575011756,15228.1112976074
"12767","NGA.27.14_1","Magama","20_25","tet",0.681123864038963,0.722570837535486,0.636592306172919,0.076190720969312,0.0662977242688993,0.0868172468007697,1028.84792964794,895.257000939793,1172.34413183572,13503.5856933594
"12768","NGA.27.14_1","Magama","25_30","tet",0.731067641551758,0.770590385877316,0.687490610665405,0.0697415436171839,0.059499829787423,0.0810313689157974,772.970534609354,659.457947939911,898.099716501526,11083.3585624695
"12769","NGA.27.14_1","Magama","30_35","tet",0.775814244389845,0.812970580808314,0.733687933837841,0.0497797882937734,0.0415339190023169,0.0591267754007987,444.355611056612,370.749466609501,527.790802523668,8926.42629241943
"12770","NGA.27.14_1","Magama","35_40","tet",0.815013325333577,0.849385603981266,0.774869835401908,0.0316411110790648,0.0257646284435419,0.0385028406018842,211.334679666483,172.084965197209,257.16497326899,6679.11689758301
"12771","NGA.27.14_1","Magama","40_45","tet",0.848676541720596,0.879953511717271,0.8109950140352,0.0140708805522681,0.0111638314196457,0.0175723866336301,84.8534917210083,67.3227289097367,105.969086880973,6030.43223953247
"12772","NGA.27.14_1","Magama","15_20","rub",0.962769814176444,0.970813962261993,0.952616670682171,0.00457413600970965,0.0035854572428937,0.00582217465138937,69.6554522462525,54.5997419475978,88.660723585466,15228.1112976074
"12773","NGA.27.14_1","Magama","20_25","rub",0.990579311074587,0.993021423106502,0.987291137953839,0.00249754061785285,0.00184998133611982,0.00336950768695884,33.7257537558217,24.9813815034094,45.5004357952819,13503.5856933594
"12774","NGA.27.14_1","Magama","25_30","rub",0.997673721012113,0.998377627013318,0.996664394437793,0.000669091933181865,0.000466605342215372,0.000959453468199432,7.41578580671048,5.17155431493675,10.6339668120592,11083.3585624695
"12775","NGA.27.14_1","Magama","30_35","rub",0.999428717389836,0.999626163985282,0.999126732086848,0.000140686068820817,9.20563254661526e-05,0.000215067798921883,1.25582382369927,0.821734004024585,1.91978685494908,8926.42629241943
"12776","NGA.27.14_1","Magama","35_40","rub",0.99985983857593,0.999914154719091,0.999771056449101,2.65403911830543e-05,1.62527436775666e-05,4.3358708702486e-05,0.177266375219201,0.10855397492892,0.289597883952154,6679.11689758301
"12777","NGA.27.14_1","Magama","40_45","rub",0.999965623780283,0.99998032903453,0.999939893969375,3.52656983345675e-06,2.01738795017916e-06,6.16799680512723e-06,0.0212667404186402,0.0121657213344047,0.0371956867869725,6030.43223953247
"12778","NGA.27.14_1","Magama","15_20","mea",0.99260879703754,0.994865932061209,0.989363049185315,NA,NA,NA,112.554061335548,78.1821579813929,161.980670873198,15228.1112976074
"12779","NGA.27.14_1","Magama","20_25","mea",0.997937508665315,0.998703790573423,0.996716889795802,NA,NA,NA,27.8510284797256,17.5034750683259,44.3337599831267,13503.5856933594
"12780","NGA.27.14_1","Magama","25_30","mea",0.999426932603887,0.999676247017142,0.99898478658702,NA,NA,NA,6.35151143157754,3.58827039468061,11.2519742734893,11083.3585624695
"12781","NGA.27.14_1","Magama","30_35","mea",0.999840930769236,0.999919500176277,0.999685335753402,NA,NA,NA,1.41991976380464,0.718575743018239,2.80882720411264,8926.42629241943
"12782","NGA.27.14_1","Magama","35_40","mea",0.999955853327927,0.999980030220138,0.999902282751321,NA,NA,NA,0.294860783415374,0.133380494116929,0.65266492683775,6679.11689758301
"12783","NGA.27.14_1","Magama","40_45","mea",0.999987750238875,0.999995054325453,0.999969615764947,NA,NA,NA,0.0738713544138437,0.0298245552318691,0.183230070634677,6030.43223953247
"12784","NGA.27.14_1","Magama","15_20","dip",0.949190322290119,0.96059145000421,0.934711924442388,NA,NA,NA,773.735427161624,600.117785413221,994.214080997919,15228.1112976074
"12785","NGA.27.14_1","Magama","20_25","dip",0.972815869523991,0.979724646222548,0.963636236489501,NA,NA,NA,367.08323538225,273.789977197007,491.041196697071,13503.5856933594
"12786","NGA.27.14_1","Magama","25_30","dip",0.985627260869097,0.989746476153742,0.979883396376792,NA,NA,NA,159.298221312634,113.643481316905,222.959531015084,11083.3585624695
"12787","NGA.27.14_1","Magama","30_35","dip",0.992447621222013,0.99486593424874,0.988900412702736,NA,NA,NA,67.4157524941317,45.8288595090603,99.0796478853037,8926.42629241943
"12788","NGA.27.14_1","Magama","35_40","dip",0.996044369419497,0.997444493980398,0.993880151053565,NA,NA,NA,26.4201190508337,17.0685234373983,40.87518650879,6679.11689758301
"12789","NGA.27.14_1","Magama","40_45","dip",0.997932162925826,0.998732910856248,0.996625977112833,NA,NA,NA,12.4699513581979,7.64109522284388,20.3468163956924,6030.43223953247
"12790","NGA.27.15_1","Mariga","15_20","tet",0.631223896121736,0.672300814032741,0.588183632399738,0.0421705154969178,0.0374835174309761,0.0470779445152447,696.155826158502,618.782311219197,777.168241167212,16508.1175308228
"12791","NGA.27.15_1","Mariga","20_25","tet",0.684861059080367,0.724111636500108,0.642814005197814,0.075746293805294,0.0663217622262796,0.0858375608274051,1052.56289473175,921.600550015618,1192.7901282332,13895.8996124268
"12792","NGA.27.15_1","Mariga","25_30","tet",0.733915108013263,0.77106694781898,0.69316695725131,0.0689038244112317,0.0592879921195303,0.0794466111301934,791.357201907338,680.919817605478,912.440614468447,11484.9532470703
"12793","NGA.27.15_1","Mariga","30_35","tet",0.777850469322337,0.812578858494775,0.738787675422143,0.0491675951946902,0.0414820376773668,0.057809965342419,450.186849875525,379.816580299383,529.317858354957,9156.16979217529
"12794","NGA.27.15_1","Mariga","35_40","tet",0.816295121334547,0.848316550702732,0.779300749471988,0.0311235020938516,0.0256966768375489,0.0373914878535565,206.781985966627,170.726605675287,248.42596740207,6643.91768455505
"12795","NGA.27.15_1","Mariga","40_45","tet",0.849595304874469,0.878631262339201,0.815097352657318,0.0140384740956205,0.0113263077521732,0.0172602132919558,86.6367738362347,69.8989616991738,106.519354251389,6171.38110923767
"12796","NGA.27.15_1","Mariga","15_20","rub",0.968753658384048,0.975402739195262,0.960375872811153,0.00398619364234708,0.0031367677718895,0.00505687603704854,65.804553148484,51.7821310452488,83.4795039583985,16508.1175308228
"12797","NGA.27.15_1","Mariga","20_25","rub",0.992334630235215,0.994270605870136,0.989747445614162,0.00206174425858085,0.00154061233619728,0.00275835631810235,28.6497912437368,21.4081943654636,38.3298424916533,13895.8996124268
"12798","NGA.27.15_1","Mariga","25_30","rub",0.998158013591495,0.998697724703049,0.997393660220557,0.000532139008277391,0.00037612264571219,0.00075314931652534,6.1115916310082,4.3197510011689,8.64988468835649,11484.9532470703
